X,Y,Z
8.20565,7.41931,27.6776
8.12702,7.37157,27.5483
8.05147,7.33457,27.4128
7.97978,7.3085,27.2723
7.91265,7.29348,27.1283
7.85074,7.28952,26.982
7.79461,7.29655,26.8347
7.74481,7.31441,26.6879
7.70177,7.34289,26.5427
7.66588,7.3817,26.4004
7.63746,7.43051,26.2623
7.61677,7.48892,26.1294
7.60398,7.55651,26.0031
7.59924,7.63279,25.8842
7.60259,7.71725,25.774
7.61406,7.8093,25.6734
7.63358,7.90836,25.5834
7.66106,8.01375,25.5049
7.69633,8.12476,25.4387
7.73917,8.24064,25.3856
7.78932,8.36056,25.3464
7.84644,8.48365,25.3218
7.91016,8.60896,25.3122
7.98004,8.73548,25.3182
8.05559,8.86214,25.3401
8.13624,8.98778,25.3783
8.2214,9.11122,25.4328
8.31038,9.23116,25.5037
8.40246,9.34631,25.5907
8.49684,9.45528,25.6936
8.59269,9.5567,25.8118
8.68909,9.64916,25.9447
8.78509,9.73125,26.0913
8.87971,9.80162,26.2504
8.9719,9.85897,26.4207
9.06061,9.90207,26.6007
9.14475,9.92983,26.7886
9.22326,9.94131,26.9823
9.29507,9.93577,27.1796
9.35914,9.91266,27.3784
9.41449,9.87171,27.576
9.46021,9.81291,27.7701
9.49548,9.73653,27.9578
9.51959,9.64317,28.1368
9.53195,9.53371,28.3045
9.53212,9.40935,28.4585
9.51984,9.27156,28.5965
9.49502,9.12206,28.7165
9.45772,8.9628,28.8169
9.40823,8.79591,28.8961
9.347,8.62364,28.9531
9.27466,8.44832,28.9871
9.19203,8.27229,28.9976
9.10005,8.09786,28.9848
8.99983,7.92727,28.9487
8.89258,7.76261,28.8902
8.77958,7.60582,28.8101
8.6622,7.45863,28.7096
8.54185,7.32258,28.5901
8.41992,7.19895,28.4532
8.29782,7.0888,28.3006
8.17692,6.99297,28.1341
8.05853,6.91208,27.9557
7.94388,6.84653,27.7672
7.83415,6.79656,27.5706
7.73039,6.76223,27.3679
7.63357,6.74348,27.1608
7.54456,6.7401,26.9513
7.46412,6.75182,26.7411
7.39289,6.77827,26.532
7.33143,6.81902,26.3255
7.28018,6.87359,26.1235
7.23953,6.94147,25.9272
7.20972,7.02211,25.7384
7.19096,7.11495,25.5583
7.18336,7.21938,25.3884
7.18696,7.33479,25.2299
7.20174,7.46052,25.0843
7.22762,7.5959,24.9527
7.26445,7.74019,24.8363
7.31202,7.89262,24.7363
7.37008,8.05234,24.6537
7.43831,8.21844,24.5898
7.51632,8.38992,24.5453
7.60368,8.56568,24.5214
7.69988,8.74452,24.5188
7.80434,8.92512,24.5383
7.91642,9.10604,24.5805
8.03538,9.28568,24.6459
8.16041,9.46234,24.7348
8.29061,9.63417,24.8474
8.42496,9.7992,24.9835
8.56239,9.95534,25.1429
8.70168,10.1004,25.3248
8.84156,10.2322,25.5284
8.98062,10.3484,25.7523
9.1174,10.4468,25.9949
9.25034,10.5251,26.2542
9.37782,10.5814,26.5277
9.49818,10.6136,26.8126
9.60972,10.6203,27.1057
9.71078,10.6,27.4035
9.7997,10.5519,27.702
9.87492,10.4756,27.9974
9.93499,10.3711,28.2852
9.97861,10.2391,28.5613
10.0047,10.0807,28.8214
10.0123,9.89768,29.0614
10.0008,9.69243,29.2774
9.96996,9.46776,29.466
9.91974,9.22692,29.6242
9.85046,8.97354,29.7495
9.76277,8.71147,29.8401
9.65764,8.44471,29.8948
9.53634,8.17727,29.9132
9.40044,7.91305,29.8953
9.2517,7.65575,29.842
9.0921,7.40878,29.7545
8.92377,7.17517,29.6346
8.74891,6.95755,29.4847
8.56978,6.75808,29.3071
8.38861,6.57848,29.1048
8.20759,6.42002,28.8805
8.02884,6.28356,28.6373
7.85431,6.16956,28.3781
7.68583,6.07816,28.1059
7.52507,6.00924,27.8236
7.37348,5.96243,27.5338
7.23238,5.93717,27.2392
7.10286,5.93282,26.9422
6.98585,5.94863,26.6452
6.88213,5.98379,26.3502
6.7923,6.03749,26.0594
6.71682,6.10893,25.7745
6.65603,6.19732,25.4975
6.61016,6.30191,25.2301
6.57933,6.42199,24.9738
6.5636,6.55687,24.7304
6.56293,6.7059,24.5013
6.57722,6.86846,24.288
6.60635,7.04392,24.0921
6.6501,7.23165,23.915
6.70826,7.43099,23.7582
6.78053,7.64124,23.6231
6.8666,7.8616,23.5113
6.9661,8.09121,23.4241
7.07861,8.32906,23.3631
7.20366,8.57399,23.3297
7.34069,8.82468,23.3252
7.48909,9.0796,23.351
7.64814,9.33697,23.4083
7.81702,9.59478,23.4982
7.9948,9.85074,23.6216
8.18039,10.1023,23.7792
8.37258,10.3465,23.9715
8.56998,10.5804,24.1985
8.77102,10.8003,24.46
8.97395,11.0028,24.755
9.17684,11.184,25.0823
9.37755,11.3399,25.4397
9.57379,11.4666,25.8248
9.76307,11.5602,26.2339
9.94278,11.617,26.6629
10.1102,11.6338,27.107
10.2626,11.6077,27.5603
10.3971,11.5368,28.0166
10.5111,11.4197,28.469
10.6019,11.2562,28.9102
10.6673,11.0471,29.3326
10.7053,10.7945,29.7288
10.7142,10.5015,30.0917
10.693,10.1724,30.4144
10.6409,9.81246,30.691
10.5581,9.42799,30.9168
10.4451,9.02576,31.0877
10.3031,8.61298,31.2015
10.1341,8.197,31.2568
9.9404,7.78498,31.254
9.72486,7.38367,31.1944
9.49074,6.99918,31.0806
9.24158,6.63682,30.9161
8.98111,6.30096,30.705
8.71309,5.99501,30.4521
8.44128,5.7214,30.1624
8.16929,5.48166,29.841
7.90053,5.27644,29.4931
7.63812,5.10572,29.1235
7.38488,4.96885,28.7368
7.14328,4.86475,28.3374
6.91543,4.792,27.9293
6.70308,4.74897,27.5159
6.50767,4.73393,27.1005
6.3303,4.74513,26.6858
6.17178,4.78087,26.2746
6.03269,4.83955,25.869
5.91337,4.91971,25.4711
5.81401,5.02005,25.0828
5.73461,5.13946,24.7058
5.6751,5.27697,24.3417
5.63528,5.43181,23.9921
5.61494,5.60335,23.6584
5.61378,5.7911,23.3421
5.63151,5.99467,23.0448
5.66783,6.21378,22.7678
5.72242,6.44819,22.5129
5.795,6.69771,22.2815
5.88527,6.96211,22.0755
5.99295,7.24117,21.8965
6.11777,7.53453,21.7466
6.25945,7.84176,21.6276
6.41768,8.16222,21.5417
6.59213,8.49506,21.4911
6.78243,8.83919,21.478
6.9881,9.19314,21.5048
7.20861,9.5551,21.5738
7.44326,9.9228,21.6872
7.69121,10.2934,21.8475
7.95143,10.6637,22.0566
8.22266,11.0297,22.3163
8.50336,11.3867,22.6282
8.7917,11.7296,22.993
9.08549,12.0525,23.4111
9.3822,12.3489,23.8818
9.67887,12.6118,24.4036
9.97216,12.8338,24.9735
10.2583,13.0073,25.5873
10.5332,13.1247,26.2393
10.7924,13.1789,26.9221
11.031,13.1634,27.6265
11.2443,13.073,28.3418
11.4271,12.9038,29.056
11.5748,12.6541,29.7557
11.6827,12.3244,30.4269
11.7469,11.9176,31.0554
11.764,11.4395,31.6272
11.7315,10.8984,32.1295
11.6482,10.305,32.5513
11.5139,9.67178,32.8836
11.3297,9.01277,33.1203
11.098,8.34253,33.2582
10.8224,7.67555,33.2972
10.5078,7.02551,33.2399
10.1595,6.40465,33.0918
9.78404,5.82331,32.86
9.38797,5.28957,32.5535
8.97813,4.80919,32.182
8.56124,4.38564,31.7556
8.14368,4.02026,31.2842
7.73133,3.7126,30.7774
7.32946,3.46075,30.2437
6.94259,3.26169,29.6908
6.5745,3.11169,29.1255
6.22822,3.00657,28.5534
5.90605,2.94204,27.9792
5.60965,2.91384,27.4069
5.34007,2.91798,26.8395
5.09786,2.95077,26.2796
4.88315,3.00896,25.7292
4.69573,3.08976,25.1901
4.53514,3.19081,24.6634
4.4007,3.31022,24.1504
4.29165,3.44653,23.6521
4.20714,3.59866,23.1693
4.14629,3.76591,22.7028
4.10825,3.94788,22.2536
4.09222,4.14448,21.8223
4.09744,4.35584,21.41
4.12328,4.5823,21.0175
4.16919,4.82439,20.646
4.23471,5.08275,20.2966
4.31951,5.35813,19.9706
4.42337,5.65138,19.6695
4.54617,5.96336,19.395
4.68789,6.29493,19.1489
4.8486,6.64691,18.9333
5.02843,7.02005,18.7507
5.22759,7.41494,18.6037
5.44632,7.83199,18.4952
5.68489,8.27133,18.4286
5.94354,8.73275,18.4074
6.22246,9.21556,18.4355
6.52177,9.71855,18.5173
6.84144,10.2398,18.6574
7.18128,10.7766,18.8604
7.54081,11.3251,19.1313
7.91924,11.8807,19.4752
8.31539,12.437,19.8967
8.72754,12.9864,20.4003
9.15343,13.5198,20.9897
9.59007,14.0263,21.6675
10.0337,14.4933,22.4348
10.4797,14.9068,23.2908
10.9224,15.2512,24.2319
11.3553,15.5103,25.2515
11.7708,15.6673,26.3393
12.1604,15.7061,27.4811
12.515,15.6121,28.6582
12.8247,15.3736,29.8478
13.0796,14.9829,31.0235
13.2699,14.4376,32.1559
13.3867,13.7417,33.2143
13.4222,12.9063,34.1682
13.3706,11.9493,34.9893
13.2285,10.8953,35.654
12.9952,9.77388,36.1445
12.673,8.61776,36.4508
12.2675,7.46061,36.5709
11.7868,6.33457,36.5109
11.2416,5.26807,36.2839
10.6442,4.28414,35.9085
10.0082,3.3995,35.407
9.34736,2.62419,34.803
8.67504,1.96205,34.1202
8.00374,1.41149,33.3806
7.34452,0.96673,32.6034
6.70674,0.618964,31.805
6.09796,0.357585,30.9984
5.52392,0.17117,30.1935
4.98865,0.0482881,29.3978
4.49461,-0.0219281,28.6163
4.04296,-0.0494094,27.8522
3.63372,-0.0429406,27.1075
3.26606,-0.0100801,26.3831
2.93844,0.0428306,25.6792
2.64888,0.110598,24.9957
2.39505,0.189073,24.332
2.17445,0.275032,23.6877
1.98451,0.36605,23.062
1.82267,0.460384,22.4543
1.68644,0.556859,21.8639
1.57348,0.654772,21.2903
1.48161,0.753801,20.7328
1.40883,0.853933,20.1911
1.35334,0.955408,19.6647
1.31355,1.05866,19.1533
1.28806,1.16428,18.6564
1.27568,1.27299,18.1739
1.27541,1.3856,17.7055
1.28643,1.50305,17.251
1.30809,1.62629,16.8103
1.33991,1.7564,16.3833
1.38156,1.89449,15.97
1.43285,2.04175,15.5703
1.49374,2.19943,15.1843
1.56431,2.36887,14.8123
1.64477,2.55148,14.4543
1.73544,2.74876,14.1109
1.83677,2.96231,13.7823
1.94932,3.19383,13.4692
2.07377,3.44514,13.1722
2.21091,3.71819,12.8924
2.36164,4.01502,12.6308
2.52698,4.33783,12.3888
2.70806,4.68895,12.1681
2.90615,5.0708,11.9706
3.12262,5.48593,11.7987
3.35895,5.93697,11.6554
3.61675,6.42661,11.544
3.89773,6.95751,11.4686
4.20371,7.53229,11.434
4.53657,8.15336,11.4457
4.89825,8.82282,11.5103
5.29071,9.5423,11.6356
5.71587,10.3127,11.8301
6.17555,11.1338,12.1041
6.67137,12.0041,12.4689
7.20464,12.9202,12.9373
7.7762,13.8762,13.5231
8.3862,14.8632,14.2415
9.0339,15.8684,15.1082
9.71735,16.8743,16.1389
10.433,17.8582,17.3482
11.1756,18.7909,18.7488
11.9371,19.6369,20.3488
12.7071,20.3538,22.1502
13.4717,20.8936,24.1459
14.2139,21.2039,26.3168
14.9129,21.2311,28.6289
15.5447,20.925,31.0316
16.0828,20.2445,33.4569
16.4989,19.1644,35.8206
16.7655,17.6825,38.0273
16.8572,15.8245,39.9778
16.7539,13.6472,41.5793
16.4433,11.2356,42.7569
15.9225,8.69676,43.4643
15.1999,6.1475,43.6899
14.2947,3.70116,43.4593
13.2353,1.4543,42.8294
12.0572,-0.522972,41.8798
10.7992,-2.19126,40.7
9.50015,-3.54084,39.378
8.19606,-4.58636,37.9915
6.91781,-5.35941,36.6025
5.69009,-5.90092,35.2557
4.53099,-6.25477,33.9798
3.45241,-6.46316,32.7902
2.46086,-6.56391,31.6927
1.55838,-6.58914,30.686
0.743628,-6.56511,29.7651
0.0127543,-6.51258,28.9225
-0.63978,-6.44758,28.1504
-1.22056,-6.38214,27.441
-1.73672,-6.32514,26.7871
-2.19556,-6.28295,26.1826
-2.6043,-6.26002,25.6224
-2.96987,-6.25934,25.1022
-3.29882,-6.28281,24.6187
-3.59722,-6.33153,24.1694
-3.87065,-6.40601,23.7527
-4.12418,-6.50635,23.3672
-4.3624,-6.63235,23.0124
-4.5894,-6.7836,22.6881
-4.80882,-6.95955,22.3944
-5.02389,-7.15952,22.1319
-5.23745,-7.38273,21.9014
-5.45198,-7.62832,21.704
-5.66962,-7.89529,21.5411
-5.89218,-8.18253,21.4143
-6.12122,-8.48875,21.3254
-6.35797,-8.81242,21.2764
-6.60342,-9.15179,21.2693
-6.85825,-9.50473,21.3064
-7.1229,-9.86874,21.3901
-7.39748,-10.2409,21.5227
-7.68182,-10.6176,21.7063
-7.9754,-10.9949,21.9431
-8.27735,-11.368,22.2348
-8.58642,-11.7316,22.5829
-8.90094,-12.0794,22.988
-9.21878,-12.4047,23.4501
-9.53737,-12.7001,23.9684
-9.85365,-12.9576,24.5405
-10.164,-13.1689,25.1628
-10.4645,-13.3256,25.8303
-10.7506,-13.4194,26.536
-11.0175,-13.4426,27.271
-11.26,-13.3885,28.0248
-11.4729,-13.2518,28.7851
-11.6508,-13.0292,29.5378
-11.7886,-12.7198,30.2681
-11.8817,-12.3252,30.9605
-11.9261,-11.8502,31.5993
-11.9185,-11.3024,32.1699
-11.8569,-10.6924,32.6591
-11.7404,-10.033,33.056
-11.5697,-9.33912,33.3524
-11.3466,-8.62647,33.5435
-11.0746,-7.9112,33.6279
-10.7583,-7.20882,33.6072
-10.4033,-6.53349,33.4866
-10.0163,-5.89737,33.2733
-9.60444,-5.3102,32.9767
-9.17502,-4.77911,32.6074
-8.73543,-4.30859,32.1763
-8.29275,-3.90069,31.6947
-7.85354,-3.55529,31.1729
-7.42371,-3.27055,30.6209
-7.0084,-3.04328,30.0471
-6.61189,-2.86937,29.4592
-6.23763,-2.7442,28.8633
-5.88829,-2.66291,28.2648
-5.56575,-2.62069,27.6679
-5.27125,-2.61297,27.0759
-5.00542,-2.63555,26.4916
-4.76843,-2.6847,25.9171
-4.56006,-2.75717,25.354
-4.37977,-2.85026,24.8036
-4.22682,-2.96175,24.267
-4.10031,-3.08992,23.7451
-3.99927,-3.23349,23.2386
-3.92269,-3.39157,22.7482
-3.86958,-3.56367,22.2746
-3.83899,-3.74958,21.8185
-3.83005,-3.94939,21.3806
-3.84198,-4.16342,20.9618
-3.87413,-4.3922,20.5627
-3.92593,-4.6364,20.1846
-3.99698,-4.89687,19.8283
-4.08697,-5.17452,19.4953
-4.19573,-5.47036,19.1869
-4.32319,-5.78543,18.9048
-4.46941,-6.12078,18.6508
-4.63455,-6.47743,18.427
-4.81884,-6.85632,18.2358
-5.02259,-7.25828,18.0799
-5.24615,-7.68394,17.9623
-5.48993,-8.13369,17.8864
-5.75431,-8.60759,17.856
-6.03964,-9.10523,17.8751
-6.3462,-9.62568,17.9484
-6.67414,-10.1673,18.0806
-7.02346,-10.7277,18.2771
-7.39388,-11.3033,18.5431
-7.78482,-11.8895,18.8844
-8.19529,-12.4802,19.3064
-8.62378,-13.0679,19.8143
-9.06819,-13.6431,20.4129
-9.52569,-14.1947,21.1057
-9.99259,-14.7095,21.8951
-10.4643,-15.1724,22.7811
-10.9351,-15.5668,23.7612
-11.3983,-15.8747,24.8299
-11.8459,-16.0773,25.9772
-12.269,-16.1561,27.1889
-12.6577,-16.0941,28.4461
-13.0014,-15.8767,29.7247
-13.2889,-15.4937,30.9962
-13.5094,-14.9406,32.2286
-13.6525,-14.2199,33.3875
-13.7092,-13.3422,34.4386
-13.6725,-12.3261,35.3493
-13.5379,-11.198,36.0919
-13.3039,-9.9905,36.6455
-12.9726,-8.74042,36.9974
-12.5493,-7.48582,37.1446
-12.043,-6.26337,37.0935
-11.465,-5.10561,36.8587
-10.8291,-4.0389,36.4611
-10.1501,-3.08225,35.9262
-9.44328,-2.24691,35.281
-8.72365,-1.53687,34.5524
-8.00497,-0.949899,33.7651
-7.29946,-0.478909,32.9407
-6.61741,-0.113475,32.0972
-5.96701,0.15879,31.2488
-5.35443,0.35106,30.406
-4.78388,0.476379,29.5764
-4.25786,0.547029,28.7649
-3.77737,0.574128,27.9746
-3.34222,0.567426,27.2069
-2.95125,0.535244,26.4624
-2.6026,0.484514,25.7409
-2.29389,0.420874,25.0419
-2.02242,0.34881,24.3645
-1.78529,0.271797,23.7077
-1.57958,0.192448,23.0706
-1.40238,0.112661,22.4524
-1.25088,0.0337352,21.8521
-1.12242,-0.0435051,21.2689
-1.01452,-0.118621,20.7022
-0.924934,-0.191472,20.1514
-0.851588,-0.262152,19.6158
-0.792645,-0.330929,19.0949
-0.746473,-0.398205,18.5884
-0.711646,-0.464479,18.0956
-0.686929,-0.530318,17.6164
-0.671268,-0.596343,17.1503
-0.663776,-0.66321,16.6969
-0.663719,-0.731605,16.2561
-0.670508,-0.802235,15.8274
-0.683681,-0.875831,15.4108
-0.702896,-0.953143,15.0058
-0.72792,-1.03495,14.6123
-0.758623,-1.12205,14.2302
-0.794966,-1.21529,13.8592
-0.836998,-1.31555,13.4993
-0.884853,-1.42377,13.1504
-0.938744,-1.54093,12.8123
-0.998963,-1.66809,12.4851
-1.06588,-1.8064,12.1688
-1.13993,-1.95707,11.8636
-1.22164,-2.12145,11.5695
-1.31162,-2.30095,11.2869
-1.41056,-2.49716,11.0161
-1.51922,-2.71175,10.7576
-1.63847,-2.94659,10.5119
-1.76928,-3.20366,10.2799
-1.91272,-3.48514,10.0624
-2.06996,-3.79338,9.86074
-2.2423,-4.13093,9.67631
-2.43117,-4.50049,9.5109
-2.6381,-4.90498,9.36669
-2.86479,-5.3475,9.24631
-3.11306,-5.83128,9.15294
-3.38488,-6.35969,9.09039
-3.68236,-6.93616,9.06325
-4.00774,-7.56411,9.07697
-4.36338,-8.24686,9.13807
-4.75173,-8.98741,9.25423
-5.17529,-9.78828,9.43451
-5.63659,-10.6512,9.68949
-6.13805,-11.5768,10.0315
-6.68193,-12.5639,10.4746
-7.27013,-13.6093,11.0347
-7.90405,-14.7066,11.7299
-8.58431,-15.8456,12.5795
-9.31044,-17.0109,13.6043
-10.0805,-18.1811,14.8253
-10.8905,-19.3273,16.2627
-11.7342,-20.4123,17.9339
-12.602,-21.3894,19.8509
-13.4808,-22.2024,22.017
-14.3529,-22.7869,24.4229
-15.1963,-23.0725,27.0422
-15.9839,-22.9873,29.8273
-16.6843,-22.4654,32.7062
-17.2624,-21.4555,35.5822
-17.6817,-19.9321,38.3371
-17.9067,-17.905,40.8391
-17.9066,-15.4269,42.9562
-17.6586,-12.5945,44.5732
-17.1522,-9.54195,45.6086
-16.3912,-6.42627,46.029
-15.3947,-3.40685,45.8549
-14.1959,-0.624086,45.1566
-12.8387,1.81768,44.041
-11.3731,3.85896,42.6332
-9.84987,5.48461,41.0574
-8.31642,6.7159,39.4223
-6.81319,7.59867,37.8125
-5.372,8.19123,36.2865
-4.01568,8.55447,34.8788
-2.75866,8.74516,33.6052
-1.60828,8.81233,32.4678
-0.56622,8.79606,31.4603
0.370008,8.7277,30.5715
1.20578,8.6309,29.7886
1.94829,8.52303,29.0983
2.60576,8.4164,28.4884
3.18683,8.31951,27.948
3.7001,8.23797,27.4679
4.15388,8.17528,27.0402
4.55602,8.1334,26.6587
4.91376,8.11317,26.3184
5.2337,8.11467,26.0152
5.5218,8.1374,25.7462
5.78336,8.18048,25.5089
6.02307,8.24275,25.3018
6.24504,8.32283,25.1236
6.45282,8.41924,24.9734
6.64946,8.53035,24.8507
6.83755,8.65446,24.7552
7.01924,8.78978,24.6868
7.19629,8.93444,24.6455
7.37011,9.08649,24.6312
7.54175,9.24391,24.6441
7.71196,9.40457,24.6841
7.88122,9.56625,24.7511
8.04973,9.72664,24.845
8.21742,9.88334,24.9654
8.38401,10.0339,25.1118
8.549,10.1757,25.2834
8.71166,10.3062,25.4791
8.87111,10.4227,25.6975
9.02627,10.5227,25.9369
9.17592,10.6037,26.195
9.3187,10.6633,26.4695
9.45316,10.6993,26.7573
9.57778,10.7098,27.0552
9.69098,10.6932,27.3595
9.7912,10.6483,27.6662
9.87691,10.5745,27.971
9.94667,10.4716,28.2696
9.99917,10.3401,28.5573
10.0333,10.181,28.8297
10.048,9.99593,29.0824
10.0428,9.78722,29.3112
10.0173,9.55766,29.5125
9.9713,9.31057,29.6829
9.90523,9.04965,29.8198
9.81967,8.7789,29.921
9.71559,8.50248,29.9851
9.59428,8.22459,30.0116
9.45731,7.94935,30.0004
9.30652,7.68067,29.9522
9.14393,7.42219,29.8682
8.97176,7.17713,29.7504
8.7923,6.94832,29.601
8.6079,6.73807,29.4226
8.42091,6.54824,29.218
8.23365,6.38019,28.9902
8.0483,6.23486,28.7425
7.86696,6.11275,28.4778
7.69154,6.01403,28.1993
7.52379,5.93856,27.9099
7.36526,5.88596,27.6124
7.21733,5.85564,27.3096
7.08116,5.84691,27.004
6.95774,5.85897,26.6979
6.84786,5.89098,26.3936
6.75217,5.94207,26.0932
6.67116,6.0114,25.7986
6.60519,6.09815,25.5117
6.55448,6.20153,25.2341
6.51919,6.3208,24.9677
6.49935,6.45527,24.714
6.49494,6.60429,24.4745
6.50588,6.76723,24.2508
6.53201,6.94348,24.0444
6.57316,7.13242,23.8567
6.62908,7.33344,23.6894
6.69952,7.54587,23.5438
6.78416,7.76895,23.4215
6.88263,8.00188,23.324
6.99456,8.24369,23.2527
7.11947,8.4933,23.2093
7.25686,8.74944,23.195
7.40611,9.01064,23.2114
7.56657,9.27518,23.2598
7.73743,9.5411,23.3414
7.91779,9.80614,23.4572
8.10663,10.0678,23.6081
8.30274,10.3231,23.7947
8.50478,10.5691,24.0173
8.71121,10.8021,24.2757
8.9203,11.0185,24.5693
9.13012,11.2144,24.897
9.33854,11.3855,25.257
9.54324,11.5278,25.6467
9.7417,11.6371,26.0629
9.93124,11.7095,26.5016
10.1091,11.7412,26.9577
10.2723,11.7291,27.4258
10.418,11.6708,27.8993
10.5432,11.5646,28.3712
10.6454,11.4098,28.8339
10.7218,11.207,29.2796
10.7703,10.9577,29.7004
10.7891,10.665,30.0886
10.7767,10.333,30.4369
10.7323,9.96704,30.7388
10.6558,9.57344,30.9888
10.5475,9.15923,31.1825
10.4087,8.73196,31.317
10.241,8.29938,31.3908
10.0469,7.86913,31.4037
9.82909,7.44848,31.3568
9.59103,7.04405,31.2528
9.33633,6.66163,31.095
9.06886,6.30606,30.8877
8.79258,5.98112,30.6359
8.51144,5.68954,30.3449
8.22925,5.43306,30.0199
7.94963,5.21251,29.6665
7.67592,5.0279,29.2898
7.41112,4.87862,28.8946
7.15787,4.76353,28.4857
6.91843,4.68113,28.067
6.6947,4.62968,27.6424
6.4882,4.60732,27.2153
6.30011,4.61217,26.7884
6.13132,4.64237,26.3647
5.98242,4.69622,25.9462
5.8538,4.77212,25.5353
5.74563,4.86868,25.1337
5.65794,4.98468,24.7432
5.59061,5.1191,24.3654
5.54346,5.27111,24.0019
5.51623,5.44003,23.654
5.50861,5.62536,23.3233
5.52028,5.82673,23.0112
5.55093,6.04386,22.7193
5.60022,6.27655,22.4489
5.66785,6.52466,22.2018
5.75353,6.78804,21.9795
5.85698,7.06655,21.784
5.97794,7.35996,21.6169
6.11614,7.66794,21.4805
6.27132,7.99,21.3766
6.44319,8.32547,21.3077
6.63142,8.67342,21.2759
6.83562,9.03259,21.2837
7.05532,9.40136,21.3336
7.28992,9.77769,21.428
7.5387,10.159,21.5693
7.80073,10.5422,21.76
8.07488,10.9235,22.0021
8.35974,11.2986,22.2975
8.65363,11.6624,22.6474
8.9545,12.0089,23.0527
9.25995,12.3319,23.5133
9.56714,12.624,24.0282
9.87282,12.8777,24.5952
10.1733,13.0851,25.2107
10.4645,13.238,25.8696
10.7419,13.3286,26.5651
11.0005,13.3494,27.2884
11.2354,13.2942,28.0292
11.4413,13.158,28.7754
11.613,12.9377,29.5135
11.7454,12.6326,30.229
11.8342,12.2444,30.9066
11.8752,11.778,31.5314
11.8655,11.2409,32.0893
11.803,10.6433,32.5673
11.687,9.99774,32.9551
11.5181,9.31866,33.2447
11.2982,8.62138,33.4315
11.0305,7.9215,33.5141
10.7196,7.23405,33.4942
10.371,6.57276,33.3764
9.9912,5.94944,33.1681
9.58702,5.3736,32.878
9.16568,4.8522,32.5164
8.73433,4.38972,32.0941
8.29987,3.98824,31.6216
7.86871,3.64776,31.1094
7.44661,3.36662,30.5669
7.03861,3.14181,30.0024
6.64893,2.96944,29.4235
6.28098,2.8451,28.8363
5.9374,2.76412,28.2461
5.62007,2.72187,27.6569
5.33025,2.71393,27.0724
5.06862,2.73624,26.4951
4.83538,2.78515,25.9273
4.63036,2.85752,25.3706
4.45307,2.9507,24.8263
4.30284,3.06252,24.2957
4.1788,3.19129,23.7796
4.08005,3.33574,23.2788
4.00562,3.49501,22.7941
3.95456,3.66858,22.3263
3.92596,3.85627,21.876
3.91899,4.05813,21.444
3.93291,4.27448,21.0312
3.96706,4.50581,20.6385
4.02094,4.75279,20.2669
4.09412,5.0162,19.9176
4.18633,5.29694,19.5918
4.29739,5.59597,19.2911
4.42725,5.91427,19.0171
4.57595,6.25282,18.7719
4.74364,6.61257,18.5574
4.93053,6.99436,18.3762
5.13691,7.39892,18.231
5.36312,7.82676,18.125
5.60948,8.2781,18.0614
5.87634,8.75282,18.0441
6.16399,9.25034,18.0773
6.47262,9.76947,18.1654
6.80231,10.3083,18.3133
7.15291,10.8642,18.5262
7.52404,11.4332,18.8093
7.91495,12.0104,19.1679
8.32449,12.5893,19.6074
8.75097,13.1621,20.1325
9.19208,13.7189,20.7475
9.64477,14.2484,21.4552
10.1051,14.7371,22.2573
10.5683,15.1701,23.153
11.0285,15.5306,24.1388
11.4787,15.8011,25.2079
11.911,15.9636,26.3495
12.3162,16.0006,27.5482
12.6847,15.8962,28.7843
13.0058,15.6378,30.0331
13.269,15.217,31.266
13.4638,14.6314,32.4514
13.5806,13.8858,33.556
13.6111,12.9924,34.5469
13.5492,11.9714,35.3941
13.3914,10.8498,36.0723
13.1373,9.66033,36.5633
12.7896,8.43874,36.8574
12.3545,7.22153,36.9538
11.8412,6.04312,36.8605
11.2614,4.93349,36.5932
10.6286,3.91645,36.1729
9.95739,3.00862,35.6246
9.26251,2.21932,34.9742
8.55819,1.55114,34.2471
7.85749,1.001,33.4666
7.17184,0.561449,32.6528
6.5108,0.222143,31.8223
5.88193,-0.0289419,30.9882
5.29085,-0.204416,30.1601
4.74132,-0.316661,29.3451
4.23552,-0.377268,28.5475
3.77424,-0.396685,27.7703
3.35715,-0.384047,27.0147
2.98303,-0.34713,26.2815
